Gene	signal_to_noise_ratio
PLEKHA3P1	0.11223549292691871
SLITRK6	0.1122398670654123
SH2D1B	0.11225954724036315
VNN3	0.1123027991320181
RASA3	0.11231376273615115
USO1	0.1123209376186923
FHOD1	0.11232281745626935
SHLD2P2	0.11233323301147743
IL18	0.11234459830768129
PLAC1	0.11234501333857747
PTBP2	0.11235194181151109
DGKD	0.11238065385075499
AC025431.1	0.11238567284770112
RPS6P22	0.11238638197661435
MIR5787	0.11240146449336144
AC007463.1	0.11240198875770857
ARHGEF25	0.11241060564889103
RRP7BP	0.11241297931172022
TLCD4	0.11242155182467035
UBE2WP1	0.1124496844297651
ELFN2	0.11246398364061495
OGFRP1	0.11246596152786628
ALDH16A1	0.11248596295471783
NLRP9P1	0.11249773265038682
PHYKPL	0.11249924962157468
CD38	0.11251219807372358
CRYZL2P	0.11253191676803946
C2orf76	0.11253550623402457
RN7SL124P	0.11254534408645063
OR4A18P	0.11256901149948208
HOGA1	0.11256969422261788
MIR661	0.1125698172595608
MTA1	0.11257037009691113
CARMIL3	0.11257271166375821
LINC01123	0.11262207515179751
CRNKL1	0.11265960998296486
FRG1KP	0.11266239675696878
BCRP7	0.11267098917676367
CASC3	0.11267174183654909
UGT2A3	0.11268650354769016
PACRGL	0.11268834603815889
NMUR1	0.11270597431897703
LINC00161	0.11271752912118928
LMAN1L	0.11273019900610562
NUP188	0.11277862900623381
MTND2P22	0.11278375180866447
TBC1D24	0.11281037167773646
MAPK10-AS1	0.1128131151764403
SLC22A8	0.11282105522915094
STK32C	0.11288397682784398
HECW2-AS1	0.11289927910444224
ZPLD1	0.11290030833766639
SYT12	0.11290662091657809
MAPT	0.11294102674312656
POMT1	0.11294345625691701
C1orf158	0.11295970691034325
NAB2	0.11299288313111211
SKOR1	0.11300411930728436
RPSAP4	0.11300489533961017
STAT6	0.11306727238133005
ZNF710	0.11310545665971211
AC092535.4	0.11312109459134875
PDE4DIPP4	0.11312180120363141
SMIM10L2B-AS1	0.1131251888158696
OR4A4P	0.113135167106628
RN7SL509P	0.113135167106628
FMN2P1	0.113135167106628
CBS	0.11314886405042367
MARK2P4	0.1131701642427571
GAGE1	0.11317534184443886
IL6R	0.11321433084461976
RPS3AP33	0.11321642390699238
LINC00663	0.11323573635990423
LINC01044	0.11325149405264145
GGNBP2	0.11326214027820075
PLEKHS1	0.11327581323136485
LINC02470	0.11328534675326321
RNU6-60P	0.11328563846383947
MYT1L	0.11328970978017368
SMN2	0.11330220887903841
EFCAB5	0.1133080001436698
FTLP2	0.11333331229633191
RNA5SP438	0.11334755321943166
CTNNBL1P1	0.11340680369834623
CFAP94	0.11341219077791767
SLC6A13	0.11343894203419441
RNU6-564P	0.1134439347646408
ERCC2	0.11345092588209948
LRR1	0.11345970842148888
C9orf131	0.11346694924019449
DDN	0.113468979214807
PHBP7	0.11347676938409679
RGS11	0.11348071356430382
LINC02176	0.11349437691690163
GRINA	0.11350427460012162
AP001033.1	0.11351869580626685
MIR4670	0.11353356417145345
CIRBP	0.11354350995380055
HEMK1	0.11356324139970286
LINC02039	0.1135770722547394
MIR1294	0.11358887411178381
FTH1P14	0.11359087291225022
LRRK1	0.11359323567191684
CD163L1	0.1135975641157446
POTEJ	0.11360297212711733
TDRKH	0.113609650149736
DYNC1H1	0.11361082738422068
LINC02766	0.11361084682800582
BCYRN1	0.11362620301143016
ZNF687	0.11363932118978902
NLRC4	0.11364341672630122
EP300	0.11369320756687135
LSM3P4	0.1136979720929817
GPD2	0.11371063250351386
EFNB1	0.1137440953711969
FAM153DP	0.1137830874473761
CBWD3	0.11379946295597577
GOLGA2P4	0.11380433657160693
SCN8A	0.11381480820948625
FAM216B	0.11382167979271027
ZSCAN31	0.11383713975133321
MIR4421	0.11385793307349747
PASD1	0.1138727985566367
IKBKE	0.1138771461676693
RUNDC3B	0.11388302564074207
AC009227.1	0.11394019985339471
OGA	0.11394158180821654
MYLPF	0.11395782184161393
CCDC107	0.11400867933253299
MTNR1A	0.11402432678507787
RSPRY1	0.11404561446690646
VAV3-AS1	0.1140461091737774
ONECUT2	0.11405021241047046
ABL1	0.11406260470790783
PIWIL2	0.11407035226428852
ANKRD62	0.11407795762657112
SRGAP3-AS1	0.1140824636138983
TOLLIP-AS1	0.11408527434106128
LINC02133	0.11410925474735427
CCDC7	0.11412710312970041
MYO18B	0.11413639268418727
PRDM6	0.11414030236726246
NUS1P3	0.11416679858246007
IL11	0.11416807291160125
PPIAP14	0.1141737142946925
FBRSL1	0.11418453675984912
PAPPA-AS2	0.11419194714956576
TPRG1LP1	0.11421366114650312
PCDH7	0.11422408868191276
EEF1A1P12	0.1142296616298132
RBM4	0.11426736470019559
PCDHB3	0.11432310874168936
THAP7	0.11433125662860277
ITFG2-AS1	0.11435309930209155
ELOAP1	0.11435956959136315
SOX1-OT	0.11436014916735372
AC008750.2	0.1143620946141749
NEXN-AS1	0.11440771117796118
FRY-AS1	0.11446496982406096
OR6B3	0.11447606995287223
KCNJ2	0.11447771529169151
SMIM14	0.11448908631603517
RNF43	0.11449144329462824
RAD18	0.11451647484610615
RAD21L1	0.11452868441918258
HSPA5	0.11455384207383658
BNIP3P5	0.11457022016755943
ADAMTSL1	0.11457057017640511
LMLN-AS1	0.11460673544596908
VN1R92P	0.11460673544596908
RNU6-728P	0.11461560045178104
GOLGA8UP	0.11461940999305832
P2RX1	0.11464069069323106
OR2L5	0.11465767995928519
RTL8A	0.11465781478710868
XXYLT1	0.11466710073247467
PSMD12P1	0.11467690745571194
RNA5SP78	0.1146843937782113
NUP85	0.11469245399084081
FEM1AP4	0.11474659144177282
RPL23AP27	0.11475676267961896
VSTM2L	0.11475810929022202
GLB1L	0.11477258202063705
AC099506.1	0.11478605502160787
PHOX2B-AS1	0.11478922433932066
LINC02143	0.11478922433932066
Z84468.1	0.11478922433932066
HNRNPCP4	0.11481377692809396
SLC35G5	0.11489205469599482
LINC02844	0.11489666177780744
SERF1AP1	0.11493884841953184
COPRSP1	0.11495113378823914
UPK3BP1	0.11496033543303538
MMEL1	0.11497803636800488
MORN5	0.11498104719943666
PSPH	0.11499725946700536
PTGFR	0.11500291430302886
PATE2	0.11504555088160784
SLC45A1	0.1150546289401067
TIGD3	0.11505896299985885
NOL8P1	0.11509429986108392
CTSLP1	0.11511749131502501
IQCM	0.11512649784752323
NF1	0.1151571623069444
MTCYBP19	0.11516566966620392
AMY2B	0.11523106294223574
EMD	0.11524871406072572
PSMC3IP	0.11524924328178254
MIR301A	0.1152557253953124
SLC30A8	0.11526047598832637
TOB2	0.1152723377781083
NPIPB9	0.11532512951640078
UBL4B	0.11533040155802722
RPL21P10	0.11533155517149841
AC097468.1	0.11534237390996958
LINC02747	0.11535748228937216
AC051619.4	0.11537889054053234
POGZ	0.11538220807869762
GON4L	0.11540335097737486
MN1	0.11540475714945612
FLJ31356	0.11540499751181862
ECI2-DT	0.11541238162666147
GDF3	0.11541982350493399
ORMDL3	0.11542928912189525
NUP58P1	0.11543039247325373
MIR4674	0.11543775293702942
DMAP1	0.11552469540735295
PEMT	0.11554827812640539
CECR3	0.11556344536352016
PSEN1	0.11560771320261139
OR52N1	0.11561080243491777
SYNRG	0.115612464619695
KPNA2P1	0.11561418770785084
EML3	0.11562755995547788
CDC20B	0.11563583648759286
PELP1	0.11566217917593591
KCND3	0.11566253456959487
RPS7P15	0.11566944165708894
HS3ST2	0.11568386174507483
TUBB8P9	0.11569110386392119
JMJD8	0.1156969954670195
FIGN	0.11574763816902625
RPS3AP23	0.11576779135165399
CLK4	0.11576942652870933
MTND1P14	0.1157783059791931
FXYD6P2	0.11579637527384629
CLK2	0.11579741365640756
ACRV1	0.11581748912084978
RPS26P56	0.11583429944603539
SCAT8	0.11584689894993759
LINC00893	0.11585891762763773
LINC01823	0.11586956099787286
NHEG1	0.11587219203057166
RPS2P48	0.11588748196055342
GSTA6P	0.11591122369537944
RABGAP1L-DT	0.11591875187663539
ACTL6A	0.11592271842667842
ZFP36	0.11595671031023745
RNU2-48P	0.11598758359150127
RNA5SP44	0.11599976140585536
TMEM158	0.11600622679476147
TMEM80	0.11601398466625576
TBX6	0.11602271687972301
SMAGP	0.11602542795148395
TBX19	0.1160459392540905
GUSB	0.11605410116130482
TOR1A	0.1160598347727761
ZFAND2B	0.11607903052961793
RNY4P34	0.11608417801433529
ENTR1	0.1161136423611423
LINC00707	0.1161162567235811
C1R	0.1161288800249397
ARL17B	0.11615061379514491
WT1	0.11616834663906986
DAPP1	0.11617796758543175
SHANK1	0.1162085783345115
KIAA1549	0.11621923150172053
SAMD11	0.11623529307938235
AL121956.1	0.11627457842033054
RPS20P32	0.11628726111758898
ZFC3H1	0.1162901012796435
MYBPC1	0.11633010988114911
MYT1	0.1163488315472941
PGAP3	0.11640245418497892
TMEM38B	0.11642178859605393
ZFPM2	0.11643391766441301
CFI	0.11644625480153181
ZNF84	0.11645158336522196
GALNT9	0.11645355296626833
ISYNA1	0.11645981311324641
ZKSCAN7	0.11646499720337508
IL21R-AS1	0.11647409496001834
SLFN5	0.1164793570044062
ANKRD36C	0.1164950835724781
DENND2B	0.11650607168463518
ACTB	0.11650835030626021
GPX8	0.11651503481571503
SNORD114-30	0.11653098261625681
PRR13P5	0.11654024772781502
RPL21P119	0.11654427250459251
LDB3	0.11654680316852876
EIF1	0.11654883870134129
PRDM13	0.11654927852487545
VAC14	0.11656080071017835
PAICSP7	0.11657708594543317
DDX11L10	0.1165776251025933
OR56A3	0.11658465883721436
ST3GAL5-AS1	0.1166447920392479
GSTA5	0.11664570431680273
RNU6-171P	0.11665415830535918
CLIC2	0.11666524763604795
LIG1	0.11670131265987033
DNM3OS	0.11670658127351546
SNORD17	0.11671404412644916
LINC02683	0.116724876247131
RPL6P5	0.11673074033649483
CAMK2A	0.11674057930922833
SCAMP2	0.1167488332280937
MIR570	0.11676423876762382
TRBV23-1	0.11676686277610572
BRWD3	0.11677133563894329
HMGB1P27	0.11677679605907273
PPP4R3B	0.1167818158203023
GPR199P	0.11679237180680643
EIF4EP1	0.11682003682220787
CCNK	0.1168237101439348
RNU4-8P	0.11684343264920857
RPL21P104	0.11686109726405611
GLIS3	0.11686701508125046
FAM220BP	0.11690001329428226
CDC42EP3	0.11690040644580306
TENM2	0.11692110945600194
PBX3	0.11692993359567508
CADPS	0.11693061570091506
CMYA5	0.1169519614639935
LINC00654	0.11695198794268147
UBXN7-AS1	0.1169791989086558
ATF7IP	0.11698676099979007
JADRR	0.11698998497533009
DCLRE1C	0.11701729520897544
TRBV24OR9-2	0.11702047203727739
NUDT7	0.11705392762361894
TRAJ23	0.11706288861735016
OR7E35P	0.11707634111613248
PSMA6P4	0.11707647259355904
ICE2P1	0.11707953080021233
CD276	0.11709876435583508
EFNA2	0.11710684713222098
SNORD46	0.11715677197250635
ELK1	0.1171731130887227
MIR3907	0.11718906459784362
INTS7	0.11719475523984584
RPS4XP8	0.11722639612215284
EIF4A1P13	0.11724099061370084
TRBV26OR9-2	0.11724520901163038
RPL30P9	0.11725892785707176
VWA3A	0.11726037199898229
CD24	0.11727302268938035
UNC13C	0.11728014815686434
MTCYBP23	0.11731259940255953
PRPF3	0.11737950991221428
LINC01687	0.11738190243475813
IGHGP	0.11738875394811607
TRPM7	0.11740666449651513
KLK10	0.117416276903459
TNFRSF13B	0.11742761308695175
RNU7-71P	0.1174433619381619
RPL21P31	0.11749593102631223
TULP3	0.11749685104253475
HOMEZ	0.11751083421206018
AC010210.1	0.11751631550849251
RNU6-1136P	0.11755701579366301
DZIP1	0.11756421043846263
BYSL	0.11759809439789914
PHLPP1	0.11760287114362139
SERINC2	0.1176074361313269
ODAPH	0.11762889865341256
RN7SL577P	0.11764169260502266
SNORD117	0.11764651687449836
LINC01960	0.1176506594554986
ZNF705E	0.11765297302680391
ZNF234	0.11766870010267323
SRGAP2-AS1	0.11766917121207807
PRAMEF2	0.1176878816366997
PEAK3	0.11768903264729992
PALD1	0.11770951156627954
GAPDHP42	0.1177171931353696
DGCR5	0.11774355510629753
NOD2	0.11774498643371052
LINC01209	0.11776845847576821
CDC42P3	0.11780059187273431
LINC01287	0.11780782729220135
SEPHS1P2	0.11785305039081118
MIR4500HG	0.11787348943486384
PARD3	0.11787435978907757
LINC00911	0.11794169393027908
CCL16	0.11794184742160144
CRHBP	0.11794623334915615
MAPRE1P3	0.11795116074433555
HNRNPA3P6	0.11796333490381367
SEPHS1P7	0.11796487199866672
MMP24OS	0.11799506119718173
LINC00910	0.11800633580549962
RNU6-470P	0.118031830557518
LIMD1	0.11805801408626888
ZNF667	0.11809528454753268
RNU4-52P	0.11811883082428898
F13A1	0.11812465335849974
RERG	0.11815938599697517
GRID2	0.11817154181695204
PDCD7	0.11819489731376792
RAI2	0.11819638245182051
SRP14P2	0.11820375751996291
ANP32BP2	0.11823911897963348
ANKRD20A4P	0.11829185271133258
RPL32P28	0.11831761355567347
LRRN4	0.11832807783144815
CEP250	0.1183383402200283
KRTAP13-5P	0.11834824461956137
RNU6-333P	0.11835818926922771
BMF	0.1183623339104569
RBMX2P2	0.11842064110566965
LINC00939	0.11844375559535866
CDC73	0.11845856973865615
RELCH	0.11845877168552815
SMNDC1	0.11847962709749502
PSPN	0.11850904387720233
IQSEC3P1	0.11852593571930609
TRIM51FP	0.11852742842470453
KCNH6	0.11853325886444416
KIF2C	0.11855723730750076
TEDDM1	0.11859076355635481
PPP1R9A	0.1186045668594875
ADGRF5-AS1	0.11860488188493579
DNAJB1P1	0.11861095526083408
RNA5SP37	0.1186132060925486
LINC01861	0.1186400549172296
RNU6-28P	0.11865512289609326
HNRNPCP6	0.11866230862385038
RNU6-1265P	0.11870314482208998
RABGAP1L-AS1	0.11870901636512704
SMIM10L2B	0.11872357110776478
MIR6754	0.11875325156754762
CLPTM1L	0.11878357546294081
LASTR	0.11878996600662613
NPY	0.11880199705565817
RNU6-1039P	0.11880478414049549
RNU6-574P	0.11882212523949476
PRAME	0.11883616892888298
KCTD7	0.11886790564070646
ST6GALNAC6	0.11889843075363647
MIR4533	0.11894490880031217
TTC36	0.11895142884695732
NAA40	0.11896515598732521
ST13P18	0.11902642639391875
KLC2	0.11904420246334524
IGHV3-33	0.11909308520789909
NREP-AS1	0.11909542148833967
OR56A7P	0.11909766641241191
MGRN1	0.1191090520053151
RNU1-11P	0.11913164350103107
SULT1E1	0.11914142359913331
SPINK7	0.119150215605209
CLCA4-AS1	0.11915277505364057
GRIN1	0.11915300705564501
RN7SL162P	0.11919640973127975
OR5H15	0.11920521936076968
TPM2P1	0.11921839021337839
ELOCP19	0.11922530545634065
TRO	0.11922933074506609
OR52M1	0.11924475261415583
ZNF324	0.119245538437844
MSH5	0.11926538738795689
LINC00544	0.11926966548330964
PPIAP71	0.11927495331005551
MIR378E	0.11927572532712045
RN7SKP86	0.11931719917826654
PTTG4P	0.11931869873960267
MIR4731	0.11932001207569569
TMEM236	0.11932358951512398
LINC01584	0.11933523755053492
CTBP2P7	0.11937105469055803
SNORD121A	0.11938052216776471
RNU6-783P	0.11938088943604634
GCOM1	0.1194150435273781
RNU2-59P	0.11945018953039521
CFL1P2	0.11946101962916891
TMPRSS11B	0.11946217497752928
KRTAP5-7	0.11948515770908129
NPIPB14P	0.1194955682973993
RPL23AP53	0.1195130158537988
LINC00533	0.11952918327374358
BANP	0.11958231203967898
RPL29P14	0.1195858137396147
RBFOX1	0.11962368205923078
OR2AP1	0.11964978991826519
CCDC179	0.11967574099520839
OIP5	0.11967948621000433
RN7SKP78	0.11970912979630038
KDM4A	0.11972782743574464
HGD	0.11973332490336684
DIAPH3	0.11974494895585278
BMP10	0.11974646129133354
DPRXP4	0.11975567438238742
GABRR2	0.11976845980079118
HAUS6P3	0.11977848727738923
ZNF605	0.11980906032735444
HOMER2P2	0.11981777687212508
RN7SL22P	0.11984962344784228
BBS5	0.11988332347616278
ZNF213-AS1	0.11988453135542208
RERGL	0.11990129110448221
USP29	0.1199232498206609
C10orf67	0.11992360657972591
AL133297.2	0.11992892818336474
RNA5SP475	0.1199706549546171
DDX55	0.1199919824344645
EXOG	0.11999682936290364
ERC2-IT1	0.12001015642450752
ZFAS1	0.12004744562609135
CENPE	0.12006720704334305
MIR196A2	0.1200809471099855
SAP130	0.12008706492996621
LINC02684	0.12010468077400276
MTUS2	0.12010621735474683
SNORD11	0.1201089755156316
LINC01923	0.12011062682734042
SLC43A2	0.12011272136569094
PTPN2P2	0.12012697810030476
HMGN2	0.12013648691507023
SETD6	0.12013648937841996
LAMA5	0.1201417546038465
BRCA1	0.12014671834772041
DLEC1	0.12015545792182653
CICP27	0.12015577661754012
NME1P1	0.12020400850022954
GHRHR	0.12021015925206131
HSPA8P19	0.12033017349948663
TAS2R2P	0.12033570926684348
MIR1260B	0.12035106655760042
TCAF1P1	0.12037973735550504
TKFC	0.1203821891961009
SLC15A2	0.12038339104478388
PABPC1L	0.12039567668531172
WNT8B	0.12040294308149892
LINC00634	0.12042764535547741
BBS7	0.12045147525067722
MIR378H	0.12046689298359431
CES1P2	0.12049041471248921
PPIAP78	0.12050810088966517
AC117382.2	0.12051180322819223
TUBB4BP6	0.12053344310152007
NUAK1	0.12053368710786305
MSTO1	0.12055205425895878
TCOF1	0.12057665326187887
PJA1	0.12059725211322402
KIAA0753	0.12062486408632966
LINC02334	0.12068684607571784
EIF4G1	0.12073008956873639
SMO	0.12074395621089071
NPM1P29	0.12074913660890498
MTND4P25	0.12075028733693016
MTRNR2L2	0.12078008791787373
RHOD	0.1207867338070391
FTH1	0.12079152721842414
DFFB	0.12079628810954311
OTP	0.12079797091731378
HEBP1	0.12080001602392682
HIVEP2	0.1208051331509909
OR4E1	0.12082259376607696
GEMIN2P2	0.12083165812377379
ZNF343	0.12086258675903987
GCFC2	0.12086855229595968
LINC02616	0.12087961191122233
DBP	0.12088455262522618
FNTB	0.12088998305828204
SNORD73B	0.12090385392978122
ACVR2B	0.12090622872382785
FNDC7	0.12091062735915627
RPL4P1	0.12096311854208364
FLRT3	0.12096748001658665
CTNS	0.12097012348997589
AC091057.1	0.12097110851712278
C17orf49	0.12098710449748727
LINC01214	0.12099507970037873
TLN1	0.12101890803568537
SPAG1	0.12106009959064738
CDH12	0.12110393156526025
TMA16P2	0.12110406337488244
CAMSAP1	0.12110434453509271
RPS10P16	0.1211101823357428
CCDC134	0.12116962686976689
RPL21P126	0.1211921250534005
LGALS4	0.12120017616354313
MTCO1P42	0.12123283745840986
NAF1	0.12123613553287244
OR7E15P	0.12133453918386708
ADGRE5	0.12133803634382473
ZNF571	0.12134884486317028
R3HDML	0.12134940550214966
OR9G3P	0.12134940550214966
CAST	0.12138771858885493
KRT17P1	0.1214083285004078
NCOR1P3	0.12145049630916506
AC006372.3	0.12145933641916924
PPP1R12B	0.12145962266356285
TANC2	0.12146935560949673
AL139193.2	0.12147682831000582
AL158212.3	0.12148272755583713
PIGM	0.12149351117527073
CTC-338M12.4	0.12149733268429694
RN7SL284P	0.12151408528244009
MIR6870	0.12152316004908373
SMC1B	0.12154307315003834
LINC00324	0.12154333208246844
PRECSIT	0.1215508885175934
HDAC6	0.12157594803878585
CNMD	0.12158278483865362
RNA5SP206	0.12159578576143748
SELENON	0.12161799500107047
AP3D1	0.12165677237508384
CEACAMP1	0.12167271236247863
EXOC8	0.12168577822524124
RB1-DT	0.12172513687136145
LRRC75B	0.12174307569458354
RPL12P39	0.12178310702426355
IGLV5-45	0.1218075453775301
BRD4	0.12183352309557728
BZW1P1	0.12183817456564493
SPRR2A	0.12183860496060786
CACNA2D4	0.12184103033957908
KCNIP4-IT1	0.12184270637699138
RPS20P22	0.12186002405452943
HK2P1	0.12188579527305449
ZNF761	0.12189786354910452
RNU6-1225P	0.12190276786605492
MC2R	0.1219028507756634
MYHAS	0.12191003618238257
CT45A11P	0.12194326874142626
AC104078.1	0.12196200704650065
LINC00375	0.12200866657848526
IPP	0.12202534791223282
KRT18P43	0.12202997305905038
HERC3	0.12203788971860463
LRP4	0.12204583347117222
PCSK9	0.12206266506788095
LINC00958	0.1220700100554026
MRPL36P1	0.1220887386073172
EIF4A2P3	0.12210863675544145
VSTM2B	0.12211134883030611
ZNF674-AS1	0.12212110968931994
GDF10	0.12214826520142248
SETP17	0.12216044764439668
LINC02431	0.12216420674508219
TOX	0.1221961388664617
RPL10P13	0.122202037452032
APBB3	0.12225842491182161
SLC25A31	0.12226665445066724
DBNL	0.12227727192894014
HGSNAT	0.12231565984949395
PROS1	0.12234206534974179
LINC02634	0.12234539180658477
SNORA3B	0.12236337448066958
GCNA	0.12238129555032246
COG8	0.12238971673073334
CYP1B1-AS1	0.12239979207976835
INPP4B	0.12240712316653901
IL15	0.12241685681406772
ECMXP	0.12242980548998744
MARK3P1	0.12243089440574513
DARS1-AS1	0.12243768981224769
ARHGAP11A	0.12245365990692912
HRAT92	0.12248717795166035
PIDD1	0.12252462327401448
GABRB2	0.12253278688399492
MYH4	0.12254530812799343
CPXM1	0.12254637297154336
RIMKLBP2	0.12257613752929877
TMPRSS15	0.12258560014982046
LINC01498	0.1226352703479344
SERPINB10	0.12265084351045977
AC016245.1	0.12267167505612342
RPL7AP50	0.12269338524124826
KRT18P19	0.12269513121048657
C5orf66-AS1	0.1227072080296286
MIR152	0.12272878021379735
PCDHGA3	0.1227347267232444
VWA8-AS1	0.12274731573831565
PKIA-AS1	0.12275447262057677
GNA14	0.122762363594305
OR5BK1P	0.12276693122202476
GRP	0.12276700849206072
USP17L7	0.12278573245436415
HCN4	0.12279913696653831
ZNF398	0.12280806913043528
PPP1R26-AS1	0.12281949760369384
TMEM128	0.1228620970652241
OR4N3P	0.12288058916368583
RPS26P43	0.12289828474058336
CDT1	0.12289924003140251
EHMT2-AS1	0.12290028821217107
LINC00567	0.1229057513161054
RNA5SP370	0.12291193268003907
ZNF559	0.12291959883371759
PLXNA4	0.12292114242436918
NGF-AS1	0.12293983838643652
NR2C2	0.12295790891591118
SNRPCP13	0.12297232822372804
PRKACA	0.12298606196698388
KLHDC1	0.1229874863338022
KRT17	0.1229899665104065
ZNF513	0.12299027770899647
PRSS1	0.12299808217282765
FRMD5	0.12301904303436952
ZBTB5	0.1230197842355893
RN7SKP90	0.12302335647903918
CENPJ	0.12305441211603596
NRG3-AS1	0.1230871337394381
KMT2A	0.1230967212269338
CLEC1B	0.12311743331418479
FAT3	0.12314432745735246
HNRNPA1P68	0.12315370963817641
RNU6-1317P	0.12319557849324664
CYYR1-AS1	0.12321422615263931
CSGALNACT2	0.12321627356826519
RPL7AP8	0.12321870910208771
TARBP1	0.12323881509960406
WSB1	0.1232420787103979
LINC00433	0.12325246215898908
AP005205.2	0.12329230976223536
EXOSC3	0.12332717130711984
SLC26A5	0.12336525584326785
ACD	0.12337984123688266
RFTN2	0.12340418033366762
AZIN2	0.1234244942087022
LMNA	0.12343596507076496
HSPE1P16	0.12344426801801092
LINC00261	0.1234545212907022
KIF7	0.12345888049534227
SCAF4	0.12346192232822972
AP3B2	0.12349475948030811
COMMD10	0.12350016687672334
CRYZP1	0.12351022356651702
TRAJ14	0.12351197019731416
LAX1	0.12352340442938967
PLIN4	0.12352818290097112
