	S2N	p-val	FDR
NUMA1	-0.7781329154968262	0.0013324353985832585	0.019285198555956676
BIRC5	-0.7785395383834839	0.0013304399880275366	0.01927023121387283
SNORA28	-0.7785860300064087	0.0013289434301107454	0.01926247288503254
LOC284950	-0.7791031002998352	0.0013229571984435798	0.019189580318379158
LOC643591	-0.7794155478477478	0.0013169709667764143	0.019116582186821145
RUNX1	-0.7796756029129028	0.0013114835877481791	0.019050724637681156
PLEKHA7	-0.779926061630249	0.001306993913997805	0.018999274836838286
PPP2R3A	-0.779994547367096	0.0013059962087199441	0.018998548621190128
KIFAP3	-0.7801162004470825	0.0013044996508031527	0.018990559186637616
XRN1	-0.7803225517272949	0.001302504240247431	0.018975290697674417
LOC642962	-0.7805235385894775	0.0013010076823306395	0.018967272727272725
HHLA3	-0.780886173248291	0.0012985134191359873	0.018944687045123726
FNDC3B	-0.7809679508209229	0.0012965180085802654	0.01892935178441369
LIG4	-0.7812700867652893	0.0012905317769131	0.018855685131195336
LOC440104	-0.7815330028533936	0.0012855432505237952	0.018796498905908093
KCTD18	-0.781713604927063	0.0012810535767734212	0.018744525547445257
OPCML	-0.7822038531303406	0.001275566197745186	0.018677867056245436
SMARCC2	-0.78224116563797	0.0012750673451062556	0.018677867056245436
RIT1	-0.7822843194007874	0.0012750673451062556	0.018677867056245436
REV1L	-0.7827086448669434	0.001270078818716951	0.01863836017569546
OFD1	-0.7829445004463196	0.001264591439688716	0.018571428571428576
HIST2H2AA	-0.7830089330673218	0.0012640925870497856	0.018571428571428576
HDAC6	-0.7832375764846802	0.0012601017659383418	0.018532648569332358
LOC284952	-0.7832817435264587	0.0012586052080215504	0.01852422907488987
EDG4	-0.7833467125892639	0.0012576075027436896	0.01852314474650992
TESK1	-0.7836138010025024	0.0012536166816322458	0.01847794117647059
OCLN	-0.7841355204582214	0.0012491270078818716	0.018425312729948493
ECT2	-0.7842893004417419	0.0012486281552429412	0.018425312729948493
ANXA3	-0.784485399723053	0.001244138481492567	0.018378776713338246
SS18	-0.7853963971138	0.0012316671655193056	0.018207964601769912
CEP110	-0.7855544090270996	0.0012281751970467925	0.018169741697416978
PODXL	-0.785686731338501	0.0012271774917689314	0.018168389955686856
LOC286170	-0.7859654426574707	0.0012231866706574877	0.01812269031781227
LOC90520	-0.7862557768821716	0.001221191260101766	0.018106508875739648
SH3GLB2	-0.7865098118782043	0.0012191958495460441	0.018090303478904515
CA2	-0.7867952585220337	0.0012157038810735308	0.01805185185185185
NBPF15	-0.786812424659729	0.0012157038810735308	0.01805185185185185
CLCN5	-0.786948561668396	0.001213708470517809	0.018048961424332342
TTLL7	-0.7870962023735046	0.0012122119126010177	0.01804008908685969
DIP2B	-0.7879518270492554	0.0012037314177391998	0.017927191679049034
RAB3B	-0.7883468866348267	0.0011992417439888256	0.01787360594795539
C6ORF55	-0.7883898019790649	0.0011982440387109648	0.01787202380952381
RAB15	-0.7887346744537354	0.0011902623964880775	0.01776619508562919
CCNL1	-0.7894593477249146	0.0011812830489873292	0.017645305514157973
SLC25A34	-0.7896636128425598	0.0011782899331537464	0.01761372110365399
LMNA	-0.7897109985351562	0.0011782899331537464	0.01761372110365399
TLR1	-0.7901540994644165	0.0011718048488476504	0.017542942494398805
CENPA	-0.7901913523674011	0.0011718048488476504	0.017542942494398805
JUN	-0.7904729843139648	0.001170308290930859	0.017542942494398805
N4BP1	-0.7907886505126953	0.0011673151750972762	0.01751497005988024
TMC7	-0.7910680174827576	0.001164820911902624	0.01749063670411985
KIAA1754	-0.7910880446434021	0.001164820911902624	0.01749063670411985
PRC1	-0.7912730574607849	0.0011618277960690412	0.01747186796699175
LOC400927	-0.7915405631065369	0.001157338122318667	0.017417417417417418
KIAA0174	-0.7917852401733398	0.0011548438591240148	0.017392937640871527
MLL	-0.7921903133392334	0.0011488576274568492	0.017315789473684208
IL6R	-0.7924566864967346	0.001145365658984336	0.017276147479307752
MYO6	-0.7925688624382019	0.0011433702484286142	0.017259036144578313
LPP	-0.7929340600967407	0.0011373840167614487	0.017181612660135646
ANKHD1	-0.7929419875144958	0.0011373840167614487	0.017181612660135646
LOC201895	-0.7934449315071106	0.0011304000798164223	0.01710188679245283
ARHGEF16	-0.7937454581260681	0.0011264092587049785	0.017054380664652567
CCL20	-0.7939453721046448	0.0011239149955103262	0.017029478458049887
SEMA3F	-0.7941603064537048	0.0011224184375935348	0.0170196671709531
PRSS33	-0.794284999370575	0.0011219195849546044	0.0170196671709531
MAWBP	-0.7951141595840454	0.001113937942731717	0.016916666666666667
FLJ16287	-0.7952979207038879	0.0011124413848149256	0.01690674753601213
PROM1	-0.7954660654067993	0.0011119425321759952	0.01690674753601213
SENP7	-0.7962875366210938	0.001103960889953108	0.01680334092634776
MGC21874	-0.7963216304779053	0.0011029631846752469	0.016800911854103342
PICALM	-0.7968027591705322	0.001096478100369151	0.016714828897338403
KLHDC8B	-0.7969022989273071	0.00109548039509129	0.016712328767123287
ABR	-0.7969087362289429	0.0010949815424523596	0.016712328767123287
TSPYL4	-0.7974211573600769	0.001089993016063055	0.016653963414634147
MLLT3	-0.7975339293479919	0.0010884964581462635	0.016643783371472157
ELL2	-0.7975931763648987	0.0010879976055073331	0.016643783371472157
PPP1R3D	-0.7980310320854187	0.0010840067843958894	0.016600458365164245
AMY2B	-0.7980493903160095	0.0010840067843958894	0.016600458365164245
C19ORF21	-0.7982491254806519	0.0010805148159233763	0.01657230298393267
FHOD1	-0.7982819676399231	0.0010795171106455152	0.016569678407350685
TMEM87B	-0.7983071804046631	0.0010790182580065848	0.016569678407350685
SPINT1	-0.7983272075653076	0.0010790182580065848	0.016569678407350685
SPSB3	-0.798474133014679	0.0010775217000897936	0.016569678407350685
FAM65A	-0.7987455725669861	0.0010740297316172802	0.016536098310291857
TBC1D8	-0.7988124489784241	0.0010735308789783498	0.016536098310291857
NEO1	-0.7989003658294678	0.0010730320263394194	0.016536098310291857
MMP28	-0.7989998459815979	0.0010730320263394194	0.016536098310291857
LAMC1	-0.7994056344032288	0.0010675446473111842	0.016486902927580892
CAPN1	-0.799749493598938	0.0010635538261997406	0.01643793369313801
SPAG5	-0.7997641563415527	0.0010635538261997406	0.01643793369313801
DST	-0.8000418543815613	0.0010580664471715056	0.01637837837837838
NCOA7	-0.8002922534942627	0.0010555721839768531	0.016352395672333844
UBE2Q2	-0.8004284501075745	0.0010530779207822008	0.01632637277648878
DENND4C	-0.8010196089744568	0.0010460939838371746	0.016230650154798763
WDR19	-0.8013471364974976	0.0010421031627257308	0.01618125484120837
SLC25A37	-0.8016110062599182	0.0010391100468921481	0.01614728682170543
RHOC	-0.8026036620140076	0.0010266387309188865	0.015965865011636927
RREB1	-0.8030349016189575	0.0010211513518906515	0.015892857142857143
NCAPG2	-0.8030416369438171	0.0010211513518906515	0.015892857142857143
KIAA1815	-0.8030954003334045	0.001020652499251721	0.015892857142857143
STAT6	-0.8031648993492126	0.001020652499251721	0.015892857142857143
LNX2	-0.8038068413734436	0.0010121720043899031	0.015802180685358255
MTMR10	-0.8045457005500793	0.001003192656889155	0.01567420109119252
PLEKHC1	-0.8049626350402832	0.001000199541055572	0.015639625585023402
RBM35A	-0.8052405118942261	0.0009962087199441286	0.01558938329430133
DAPP1	-0.8053030371665955	0.0009957098673051981	0.01558938329430133
CTNNB1	-0.8056756258010864	0.0009922178988326848	0.015551211884284597
MLLT11	-0.8066043853759766	0.000982739698693006	0.01541471048513302
BIN3	-0.806614875793457	0.000982739698693006	0.01541471048513302
COL6A2	-0.8072488307952881	0.0009762546143869101	0.015336990595611286
PHKA2	-0.8073977828025818	0.0009737603511922578	0.015309803921568629
FALZ	-0.8075332045555115	0.000970767235358675	0.015274725274725275
GRB10	-0.8078581094741821	0.00096527985633044	0.015200314218381777
RP11-93B10.1	-0.8083232641220093	0.0009607901825800659	0.015141509433962265
SMAD2	-0.8083688020706177	0.0009597924773022049	0.015137686860739576
CORO2A	-0.8084262609481812	0.0009582959193854136	0.015125984251968505
OPTN	-0.8084315061569214	0.0009582959193854136	0.015125984251968505
DIP2C	-0.8086802363395691	0.0009553028035518308	0.015102523659305993
VPS29	-0.8091662526130676	0.0009498154245235958	0.015027624309392267
SNF1LK	-0.8093088865280151	0.0009473211613289435	0.015000000000000001
KCTD11	-0.8098753094673157	0.0009423326349396388	0.014932806324110672
FLJ20674	-0.8101791143417358	0.0009408360770228474	0.014920886075949368
ZFP36	-0.8102131485939026	0.0009408360770228474	0.014920886075949368
CTNNA1	-0.8102269172668457	0.0009408360770228474	0.014920886075949368
RBMS2	-0.8102335333824158	0.0009408360770228474	0.014920886075949368
DYNLT3	-0.8102467060089111	0.0009408360770228474	0.014920886075949368
CLK4	-0.8105530142784119	0.0009378429611892647	0.014920886075949368
COL17A1	-0.8107240200042725	0.0009358475506335428	0.014912559618441972
LOC375190	-0.811328113079071	0.000928364761049586	0.014805091487669054
ATP13A2	-0.8121119141578674	0.0009203831188266986	0.014689490445859873
SPAG9	-0.8121470808982849	0.0009198842661877682	0.014689490445859873
MLZE	-0.8121803998947144	0.0009188865609099072	0.014688995215311005
UNC84A	-0.8121910095214844	0.0009188865609099072	0.014688995215311005
MICAL3	-0.812412440776825	0.0009163922977152549	0.014672523961661342
COL1A2	-0.8124144077301025	0.0009163922977152549	0.014672523961661342
LOC641917	-0.8125953078269958	0.0009148957397984636	0.014672000000000001
BSDC1	-0.8128981590270996	0.0009104060660480894	0.014611689351481185
RARRES1	-0.8132364749908447	0.0009054175396587848	0.014543269230769231
SH3RF2	-0.8133277297019958	0.0009044198343809239	0.014538893344025661
FLJ36031	-0.8134784698486328	0.0009039209817419934	0.014538893344025661
LOC388148	-0.813762366771698	0.0009019255711862716	0.014522088353413655
GOLGB1	-0.8140301704406738	0.0008989324553526888	0.014485530546623793
ANXA5	-0.8143322467803955	0.0008959393395191061	0.014448913917940467
SKAP2	-0.8145179152488708	0.0008944427816023147	0.014436392914653784
RAB27B	-0.8154376745223999	0.0008869599920183577	0.014327155519742143
B3GNT8	-0.8160718083381653	0.0008809737603511922	0.014241935483870967
UGT1A6	-0.8162953853607178	0.0008794772024344009	0.014229217110573043
RTN2	-0.8164294362068176	0.0008779806445176095	0.014216478190630048
CDC2	-0.817206621170044	0.0008709967075725831	0.014114793856103475
TNS4	-0.8173496723175049	0.0008709967075725831	0.014114793856103475
CCNB2	-0.8174757361412048	0.0008709967075725831	0.014114793856103475
LLGL2	-0.8175974488258362	0.0008704978549336527	0.014114793856103475
FBXO27	-0.8191974759101868	0.0008580265389603911	0.013949716139497161
PTRF	-0.8192817568778992	0.0008580265389603911	0.013949716139497161
SIPA1L2	-0.8196855783462524	0.0008550334231268084	0.013923639317627946
FLJ35409	-0.8200187087059021	0.0008500448967375037	0.013853658536585366
CCDC14	-0.8201022744178772	0.0008500448967375037	0.013853658536585366
PPP3CB	-0.8211753964424133	0.000840566696597825	0.013721498371335506
NR3C1	-0.8212154507637024	0.000840566696597825	0.013721498371335506
RP4-691N24.1	-0.8218636512756348	0.0008345804649306595	0.013646003262642741
CIT	-0.8224219679832458	0.0008295919385413548	0.013575510204081633
KRTAP10-12	-0.8225468993186951	0.000828594233263494	0.013570261437908498
C14ORF85	-0.8229339122772217	0.0008260999700688416	0.013540474243663123
PSCD1	-0.8229479193687439	0.0008260999700688416	0.013540474243663123
NEK3	-0.8232823610305786	0.0008216102963184676	0.01348894348894349
LOC56755	-0.8239891529083252	0.0008176194752070238	0.013434426229508196
LOC92689	-0.824091374874115	0.000815624064651302	0.013412633305988516
FNBP1L	-0.8246789574623108	0.0008101366856230669	0.013333333333333332
SIRT7	-0.8247091770172119	0.0008101366856230669	0.013333333333333332
ABCA5	-0.8248440623283386	0.000809138980345206	0.013333333333333332
ZNF491	-0.8251140713691711	0.0008071435697894842	0.01331687242798354
KIAA1546	-0.8253692388534546	0.0008046493065948319	0.013286655683690281
CPNE2	-0.8253803253173828	0.0008046493065948319	0.013286655683690281
FAM73B	-0.8254949450492859	0.0008046493065948319	0.013286655683690281
ITPK1	-0.8256353735923767	0.0008041504539559014	0.013286655683690281
SCYL1BP1	-0.8259207010269165	0.0008016561907612491	0.013280991735537189
SYT1	-0.8259209990501404	0.0008016561907612491	0.013280991735537189
SH3PX3	-0.8261224627494812	0.0008001596328444578	0.013278145695364238
C1ORF116	-0.8265872001647949	0.000796168811733014	0.013222866611433305
LOC285147	-0.8267595767974854	0.0007936745485383617	0.013192371475953564
PRICKLE2	-0.8268440961837769	0.0007931756958994313	0.013192371475953564
MLL5	-0.8270503878593445	0.0007926768432605009	0.013192371475953564
LOC149478	-0.8274460434913635	0.0007891848747879877	0.01315045719035744
MAPK3	-0.8276740908622742	0.0007871894642322658	0.013128119800332778
THBS3	-0.8284046649932861	0.0007807043799261699	0.013030807660283097
FYN	-0.8284578323364258	0.0007807043799261699	0.013030807660283097
APP	-0.8285318613052368	0.0007802055272872393	0.013030807660283097
CENTB5	-0.8286086916923523	0.000778708969370448	0.013030050083472454
CYLN2	-0.8288014531135559	0.0007772124114536566	0.013015873015873015
CDC42SE1	-0.8291451334953308	0.0007732215903422129	0.012959866220735784
FLJ37453	-0.8296918272972107	0.0007687319165918388	0.012895397489539748
ANKRD10	-0.8301205635070801	0.0007662376533971865	0.012864321608040203
DKFZP686P18101	-0.830199658870697	0.0007652399481193256	0.012858340318524729
POLD4	-0.8302803635597229	0.0007637433902025341	0.012843959731543625
DHRS3	-0.8310083150863647	0.0007582560111742991	0.01276238455079765
DGKQ	-0.8310486674308777	0.0007577571585353686	0.01276238455079765
CARD4	-0.8314301371574402	0.0007542651900628555	0.012716568544995796
PIAS1	-0.8325839042663574	0.0007432904320063853	0.012542087542087542
EDC4	-0.8327067494392395	0.0007427915793674549	0.012542087542087542
NBPF1	-0.8329043984413147	0.0007422927267285244	0.012542087542087542
HMG20B	-0.8335592150688171	0.0007388007582560112	0.01249789029535865
PTGFRN	-0.8336388468742371	0.0007373042003392198	0.012483108108108107
TDRD7	-0.8343762159347534	0.0007313179686720542	0.012392223161453931
SNTB2	-0.8346653580665588	0.0007308191160331238	0.012392223161453931
BMP2K	-0.8348804116249084	0.0007298214107552629	0.012387806943268416
ARID1A	-0.8352846503257751	0.0007258305896438192	0.012330508474576271
FSCN1	-0.8353478312492371	0.0007258305896438192	0.012330508474576271
IHPK2	-0.8353492021560669	0.0007258305896438192	0.012330508474576271
FBXO11	-0.8353818655014038	0.0007253317370048887	0.012330508474576271
VAMP4	-0.8353888392448425	0.0007253317370048887	0.012330508474576271
PVRL4	-0.8354649543762207	0.0007238351790880974	0.012330508474576271
FLRT3	-0.836211621761322	0.0007178489474209318	0.0122572402044293
NISCH	-0.8366180062294006	0.0007143569789484186	0.012208013640238704
PMS2L3	-0.8375692963600159	0.000710366157836975	0.012150170648464164
FLJ16008	-0.8382769823074341	0.0007063753367255313	0.012092228864218617
DISP2	-0.8390675187110901	0.0007023845156140876	0.012034188034188034
FLJ20035	-0.839356005191803	0.0006998902524194353	0.012001710863986312
MYO5B	-0.8394324779510498	0.0006998902524194353	0.012001710863986312
ZFAND3	-0.8399869799613953	0.0006934051681133393	0.01191088260497001
PAK4	-0.8401608467102051	0.0006929063154744088	0.01191088260497001
LOC388312	-0.8413386940956116	0.0006869200838072433	0.011819742489270386
ACAA1	-0.843136191368103	0.0006704579467225382	0.01154639175257732
S100A10	-0.8431458473205566	0.0006704579467225382	0.01154639175257732
FLJ45803	-0.8436789512634277	0.0006674648308889554	0.011514629948364887
CALM2	-0.8437631130218506	0.000666965978250025	0.011514629948364887
QSCN6	-0.8440674543380737	0.0006644717150553727	0.011482758620689655
ANGPTL4	-0.844262421131134	0.0006619774518607203	0.011449525452976703
SPINK6	-0.8444439768791199	0.0006599820413049985	0.011424870466321244
DKFZP434B0335	-0.8449435234069824	0.0006584854833882072	0.011408815903197925
GLG1	-0.8465337753295898	0.000647510725331737	0.011228373702422145
CHRNB1	-0.8473874926567078	0.0006435199042202933	0.011168831168831168
ADRBK1	-0.8477539420127869	0.0006430210515813629	0.011168831168831168
ANXA2P3	-0.8478984236717224	0.000641025641025641	0.011144839549002602
RAB6IP2	-0.8482959270477295	0.0006360371146363364	0.011067708333333334
PNLIPRP3	-0.8484435677528381	0.0006340417040806146	0.01104257167680278
PHF13	-0.8490431904792786	0.0006300508829691709	0.010982608695652174
NOTCH3	-0.8493026494979858	0.0006275566197745186	0.010948651000870323
FLJ46875	-0.8495362401008606	0.0006260600618577273	0.010932055749128922
DIP13B	-0.8496543765068054	0.0006255612092187968	0.010932055749128922
LOC286052	-0.8500813841819763	0.0006230669460241445	0.010898778359511344
MYO15B	-0.8504031896591187	0.000622568093385214	0.010898778359511344
AAK1	-0.8506180047988892	0.0006210715354684226	0.010882867132867133
BAGE4	-0.8506695628166199	0.0006200738301905618	0.010874890638670167
BCL10	-0.8513797521591187	0.0006155841564401876	0.010805604203152365
NTN4	-0.8515092134475708	0.0006150853038012571	0.010805604203152365
BBS4	-0.851655900478363	0.0006130898932455353	0.010780701754385965
DCBLD2	-0.852225124835968	0.0006095979247730221	0.010728709394205444
MMP14	-0.8524190187454224	0.0006081013668562307	0.010711775043936732
UBE1L	-0.8525291681289673	0.0006076025142173002	0.010711775043936732
